text,label
"sekarang sub kategori tingkat 3 nggak bisa di klik sepeti sub kategori Peripheral & Aksesoris (Mouse, Keyboard, Cooling Pad, dll",negative
"pembayaran MNC vision sudah dipotong dari saldo kartu kredit saya, tapi sampai sekarang tokped belum verifikasi. akhirnya Layanan Tv kabel dinonaktifkan sama pihak MNC. saya sudah berkali kali komplain ke tokped. tapi ditanggapi CS nya. ""maaf transaksi belum berhasil"", saya tau belum berhasil diverifikasi. makannya saya komplain. kenapa uda berhasil di pembayaran kartu kredit. tapi belum diverifikasi. kesel makin ga jelas nih. sampai 4 hari menunggu belum ada kejelasan. sampai kapan ya?",negative
"Saya mempumyai keluh kesah yang sama dengan orang-orang lain... Saya melakukan transaksi penjualan,, dan uang saya masuk ke dalam Saldo saya ingin menikmati uang tersebut degan berbelanja kembali tapi itu tidakbisa dilakukan didalam aplikasi ini lalu saya ingin menarik saldo saya tetapi saya tidakpunya account bank.. Permintaan saya adalah PERBAIKI LAYANAN AGAR SALDO DAPAT DIGUNAKAN UNTUK BERBELANJA KEMBALI TANPA MENARIK MENGGUNAKAN account bank TERLEBIH DAHULU!",negative
"saya download aplikasi ini karna tau2 saya ikut undian dan setelah saya dpt otomatis suruh download ,stlah downlod gak dpt apa2 , ini aplikasi ngerjain bgt, klo mau promo yg kreatip dikit napa?",negative
"Luar biasa, situs online paling praktis, canggih, sama sekali tidakribet. Mudah dan cepat akses serta pengoperasiannya. Saya sangat merekomendasikan Tokopedia untuk Anda. Pokoknya mantap deh! USUL: kalau bisa sistem pembayaran dengan Oneklik BCA juga disediakan oleh Tokopedia. Terima kasih.",positive
"kok lama konfirmasi dari tokonya, sampek 1hari, jadi barang bisa di kirim apa enggaknya gak tau.tolong pastikan konfirmasinya lebih cepat.",negative
"Apk yang sangat bgs,brng ya saya terimapun bagus sesuai dengan pesanan.Toko pedia adalah salah satu apk yang bagus diantara apk yg lain,karna apk tokopedia selalu memberikan barang.Yang amat sangat Bagus sesuai dengan potonya",positive
"Solusi kemudahan berbagai sistem pembayaran, bahkan untuk menikmati pesona indahnya dunia hiburan. Tak perlu buang waktu untuk antrian, berdesakkan dan kelelahan. Tinggal mainkan jari anda, semua permasalahan teratasi tanpa kendala. Sungguh aplikasi yang begitu memberi arti untuk kehidupan masa kini.",positive
"Overall Bagus. Tapi saran saya mohon ditingkatkan lagi untuk sistem pengiriman instant/same day. Bila pembeli memilih pengiriman same day, seharusnya waktu konfirmasi dan pengiriman oleh penjual jg HARUS di hari yg sama. Bila penjual baru konfirmasi dan dikirim keesokan harinya sama saja dengan merugikan pembeli. Apalagi mengingat jasa pengiriman instant / same day itu lebih mahal daripada jasa pengiriman lainnya.",positive
"saya bertahan dan terus bertahan menggunakan tokped. semakin banyak transaksi semakin member saya naik, semakin banyak masalah yg saya alami. mulai dr tidakmendapatkan cashback, loyalti/point, hingga ovopaylater saya. hal yg membuat saya kecewa adalah alasan yg selalu sama ketika saya mengalami kendala, akun saya manipulasi lah, tidakmengikuti syarat dan ketentuan lah, saya menggunakan lebih dr 1 akun lah.. sedangkan saya hanya menggunakan 1 akun. kecewa.",negative
sangat recommended apps unt jual beli online. Total sy bisa dapat Cashback lebih dr 500K dlm waktu kurang lebih 1 bulan. apps sejenis yg lain sy abaikan dl krn jarang promo. kalah ama tokped,positive
"saya sudah melakukan pembelian dan pembayaran melaulu atm tapi dibatalkan otomatis oleh system pada tgl 5 , dan tgl 10 saya baru mengetahui bahwa transaksi di batalkan bagaimana mengembalikan uang saya yang sudah sy transpert ke tokped? mohon jelaskan",negative
"untuk penjualan Reksadana , tolong diperbaiki lagi. karena koneksi saya masih bagus , tapi aplikasi selalu eror. ketika sudah melakukan verifikasi nomor. mohon segera ditangani, biar ga merugikan pemakai aplikasi ini",negative
"Beda metode pembyaran menggunakan Hp dan Pc, promony juga. cnth: pembyrn di Hp tdk ada bank Mandiri, tpi klw buka di PC semua bank ada...",negative
"good, mohon ditingkatkan terutama reward nya jgn pake minimal transaksi hehe jdi sia-sia gak terpakai itu si saya sendri gatau klo org lain yak . klo ga ada minimal transaksi pasti lebih banyak yg pake app tokped sbg transaksi olshop terbaik . thankyoo",positive
"parah bgt sih, e commerce paling belibet buat ngurus refund. hari ini dibilang kalau penjual ga kirim alamat sampe bsk jam 13.00, bakal langsung di refund. besoknya kudu di chat lagi, baru cs nya ngerespon dan ganti info lagi, ngasih batas maksimal beosknya lagi.",negative
"aplikasinya sih bagus.... tp yg saya tidaksuka, aplikasi ini memaksa usernya utk update. kalau tidakmaka aplikasi ini tidakbisa digunakan.. tolong ini diperbaiki, agar pengguna tetap dapat memanfaatkan app ini tanpa harus uodate sekalipun. mengingat memori ponsel para user tidaksemua sama dalam jumlah yg besar yg dapat menampung banyak memori!",negative
Aplikasi buruk dan seller nya kurang memuaskan barang saya yang telah saya beli belum sampe sampe sudah 2 minggu belum ada kabar duit kagak ada kembali seller malah main beres aja lagi pokoknya tidakrecomended,negative
"ga guna, org lg nonton muncul iklan harus download apk nya.. pas udh di download ttp muncul.. GANGGU",negative
"toped tidakmenyediakan dengan jelas kurir yang akan digunakan untuk pengiriman seperti dulu, pilihan pengiriman yang digunakan dalam aplikasi hanya durasi, tapi tidakmenyediakan jasa kurir yg jelas, contohnya JNE atau JNT, sehingga sangat menyulitkan, karena kita sdh terbiasa dengan jasa pengiriman yg sdh terbukti kualitasnya, kalau masih seperti ini, mungkin beralih ganti aplikasi yg lebih baik",negative
"jarang banget pakek toped, dan coba sekali sekali buat tau bagus atau engga kayak toko sebelah , dan bener aja aku order malah di cencel . sepihk tanpa ada pemberitahuan, tolong kalo ada yg kek gini di beri peringatan sudah aku laporin di aplikasi ny langsung",negative
"tiap buka aplikasi kesalahan koneksi melulu..padahal buat buka aplikasi sebelah baik2 aja...koneksi 4g udah lemot,gimana yg masih 3g?",negative
"Sangat disayangkan tokped kurang inovasi baru, berbagai toko online sudah mempunyai feature pengiriman gratis dengan syarat minimal pembelanjaan, tapi tokped masih dengan feature lamanya. sekarang banyak orang hanya menggunakan tokped sebagai optional terakhir dalam belanja online. percaya atau tidak, lambat laun banyak orang akan mencopot aplikasi ini bila tidakada inovasi baru",negative
kuponnya kok gak bisa dipakai ya? selalu ada pemberitahuan ada kesalahan server... padahal semua syaratnya sudah cocok..,negative
"sangat kecewa saya hampir aja kena tipu sama salah satu penjual di Merchant tokped. tolong dong tindak lanjuti penjual dengan nama toko ""Indah Tirta"" dia hampir saja mau menipu saya...dengan Modus ingin memberikan cashback 10% tapi minta kode verifikasi tokped saya... dan akhirnya akun saya di retas oleh si penjual, untungnya saya langsung sadar kalo saya mau ditipu... jadi saya langsung membatalkan barang yang saya beli di toko dia",negative
tidakbertanggung jawab dan kurang respon terhadap pelanggan yang merasa ditipu oleh penjual produk. ini terjadi pada suami saya yang beli barang dan waktu pengiriman barang sesuai ongkos tertera satu hari ternyata 5 hari baru tiba... isi barang tdk sesuai dengan yang tertera di label paket hanya di straples aja bungkus paketnya... ini tokped tdk respon akan keluhan pelanggan,negative
"yth.admin tokped bagaimana pengembalian dana saya,komplain saya di tutup oleh admin tokped,kata nya dana akan di kembalikan tiga hari kerja,ini udah seminggu dana belum di kembalikantlg di selesaikan,kl dah selesai bintang nya saya kasih 5 lagi.",negative
"1.pakai kupon free !, terlalu banyak syarat, nominal nilai potongan terbesar = belanja kelipatan sangat besar. 2.search toko/barang harus sesuai penggunaan huruf (besar- kecil), angka, tanda baca.tidakakan muncul jika tidaksesuai besar - kecil huruf, angka, tanda baca. ( tidakauto relevan ) sering mengulang"" barang yang sudah ditemukan sebelum dan sesudah di scrool, barang tidakterkait dengan pencarian sering terlihat saat scrool. 3.kesan melindungi reseller dari kata pencarian.",negative
nge download cuma pengen ngasih bintang 1 doang... ngiklan nya ngeganggu lagi asik2 streaming ato baca manga malah pindah kesini... mudah2an apk ini di hapus dari playstrore...,negative
"tokopedia ane mau ngasih saran nih,klo bisa invest reksadana bisa pilih mata uang dollar,karena bisa lebih untung,contoh aj kita pertahun cuman 5% untungnya saat invest,sedangkan dollar pertahun 7% naiknya jadi ketika kita ambil di hari tua ga ada untung,sekilas dari jumlah saldo memang bertambah tpi klo di gunakan untuk kebutuhan akan sama saja karena harga barang juga ikut naik mengikuti dollar,itu aja saran saya",positive
"Setiap kali transaksi di topet, sekalipun barang nggak pernah datang tepat waktu, itu ttp coba saya maklumin. Tapi yang terakhir ini. Saya minta pengiriman satu hari, barang baru datang seminggu, kan anjing... CS responnya lama nggak ikut membantu dan tanpa tanggungjawab, malah menyuruh saya menghubungi kurir. Dah uninstall pindah ke Shopee",negative
Ternyata pembayaran auto debet tidakmendapatkan cashback. Promo juga banyak yang berkurang. Waktu nya pindah ke aplikasi lain nya,negative
"saya sdh mendengar banyak dari teman d saudara saudara sy tentang kelebihan belanja on line di tokopedia,karena barang yang di kirim sesuai dengan keinginan pembeli dan ukuranpun sama sesuai pesanan tapi sy baru instal aplikasi ini sehingga saya belum memiliki pengalaman belanja di tokopedia mudah mudahan aplikasi ini bisa bermanfaat bagi saya,terima kasih",positive
"tolong konfirmasi kesalahan pengiriman secepatnya,ini saya beli barang sampe sekarang belum ada padahal udah mesen dari sebelum jam 4sore dan saya pilih grab instan,tapi email yg masuk malah barang sudah diterima,tolong sebelum bilang barang sudah diterima dicek dulu itu barang diterima siapa!!! jangan jadi akun penipu,ini sudah termasuk penipuan!!! segera ditindak lanjuti",negative
"keceewa dengan apl ini. malah klau ada bintang -1, pasti saya kasih -1. lagi eenak enakan buka browsing malah iklan. kalau cari orang ya ndak gitu juga. orang punya pendapat dan kesenangan sendiri, klau cari iklan model kalian kayak gitu ya sama aja dengan pemaksaan",negative
Topup ovo 200rb. Saldo di rekeninh sudah terpotong dan keterangan transaksi berhasil tapi tiba2 di app keterangan transaksi dibatalkan padahal selang waktu dari beli ke pembayaran hanya beberapa menit saja. Hubungin cs ga ada yg bisa. Kzl!!!,negative
"Berbelanja online.., jangan ragu. ikuti saja langkah2 yang menjadi panduan dari TOKOPEDIA... Ingat sob, transaksi harus melalui transaksi yang resmi dari Tokopedia. Jangan hiraukan chat via WA, dan abaikan jika ada yang meminta transaksi diluar dari Tokopedia. Langkah2 itu sangat praktis, tepat waktu dan aman. 🙌",positive
"(Aplikasi Ok buaangeetttttt,,,,) Tapi sayang nya saya cek Aplikasi online store sebelah lebih banyak murahnya.. _Di perbaiki lagi ya Gan_",positive
"Assalammualaikum,Nama saya Pandu. saya ada masalah di pembelian yaitu, pada saat saya belanja dan saya sudah membayar nya(tidakdisebutkan harganya),dan saya memilih kurir TIKI selama 1 hari(24jam).tapi mau 2 hari belum sampai juga malah belum diperoses. mohon di benarkan itu.mohon dijawab ya min.Nama akun saya Pandu Pandu. ini masalah serius loh harus di jawab dan dibnrka",negative
nyesel gue kasih bintang 5...bilangnya dapat kupon...disuruh instal...tapi php doang...kupon gratis tai kucinglah...gue turunin 1 bintang be...php doang...ulasannya iyach bagus s3mua...,negative
"Sangat membantu sekali untuk proses transaksi jual beli, praktis ditambah lagi dengan metode pembayaran dengat byk cara dan pilihan.",positive
"knpa kesalahan server trs??? kupon tdk bisa di gunakan, keranjang tdk bisa di hapus, beberapa tdak bisa di buka/akses DLL",negative
"baru baru ini karena suatu hal dr toko dan kurir, pemesanan sy dibatalkan dan dana dikembalikan ke saldo akun. ketika sy ingin berbelanja lagi dan menggunakan dana yg ada di saldo akun, terbuka page masukan kata sandi ketika proses pembayaran. kata sandi selalu salah, sy mau ganti kata sandi di pengaturan akun pun salah terus, padahal sy masih ingat kata sandi yg sy gunakan. akhirnya sy cari pusat bantuan cara ganti atau memperbaiki kata sandi, eeeeehhhh pusat bantuannya ga mau kebuka",negative
semakin sukses dan tidak.ada lagi yang menjual barang tidaksesuai dengan di foto .. dan ngasih kualitas yang bener bener bagus bukan abal abal dan sudah rusa,positive
"tokped ketika saya update malah menjadi error, pemilihan pembayaran tidakbisa, jadi saya bisa membeli tetapi tidakbisa bayar dan pusat bantuan tidakbisa. mohon bantuannya terima kasih. Gbu",negative
"pelayanan nya yg bagus...respon cepat...pengiriman cepat...;Mksih...""Jayalah terus,dimana saja berada",positive
TPJUNAWTGQ .Yang baru belanja menggunakan aplikasi Tokopedia atau pun yang sudah lama belanja di aplikasi toko pedia belanja lah dengan bijak karena ada potongan harga di setiap transaksi yang menggunakan kode referal ni ( Ada banyak alasan kenapa kamu harus coba Tokopedia: TPJUNAWTGQ) raih kemudahan belanja murah dan dapat potongan harga. thanks,positive
"Sejauh ini, alhamdulillah gak ada kendala buat saya. tetap saya akan berhati2 transaksi/belanja di toped. *Kalo pembelian kelamaan dikirim, dan kita cancel atau dikasih estimasi pengiriman gak di kirim2 oleh penjual, uang akan balik gak? seperti shop online tetangga tuh. duit kita balik. fast respon untuk cs nya email cepat. semoga toped pelayanan nya sama spt toko sebelah ya. saya kasih bintang 2 dulu. Klo bagus dan bagus dan lebih bagus spt yg sy pertanyakan tadi (*)... saya tambah bintang nya",positive
"nyesel beli di tokped saya beli batray hp dari tanggal 4 april sampai saat ini barang belum datang uang pun belum kembali oiya saya beli di toko ""mekkanizm acc"" ketika di tanyakan pihak tokonya. slow respon kadang2 gak di balas ada yang di baca doang seperti tidakbertanggung jawab. saya menulis ulasan ini bertanggung jawab dunia akhirat saya tidakmengada2",negative
"Memang sekarang banyak orang berbuat curang yang merugikan tokopedia, misal dengan membuat lebih dr 1 akun demi menikmati keuntungan dr tokopedia. Untuk menjamin bahwa 1 pengguna hanya 1 akun pakai verifikasi ktp kan bisa, pakai 1 akun di tuduh lebih dari 1 akun, akhirnya terjadi pembuatan cashback, hargapun lebih mahal jadinya. Kalo perlu verifikasi ktp dan KK biar ga di tuduh pakai lebih dr 1 akun.",positive
"mohon diperbaiki pilihan kurir utk pilihan next day (tiki ons) tidakada, pilihan pengiriman utk 2-4 hari jadinya reguler. hal ini sangat berdampak utk pengiriman keluar kota/daerah. sebagai penjual saya sudah memilih jasa kurir next day (jne yes, tiki ons) dan hanya jne yes muncul dipilihan pengiriman. saya sudah coba laporkan hal tsb lwt fasilitas pengaduan chatting online tapi sepertinya CS tidakmengerti dan menangkap yg saya maksud. sekali lg jika ini merupakan bug system segera diperbaiki",negative
"berapa kali sy katanya mendapat bonus dari tokped,,, aneh kok baik kali tokped,, ternyata sudah berapa kali mendonload tokped,, sampai saat ini bonusnya gak datang,, karena saya tidakpernah belanja online,, gak punya duit dan rekening bank,, jadi sulit untuk saya belanja online,, wajar saja kalau bonusnya gak datang,, trim's tokped,,, lupakan hadiahnya yg untuk sy",negative
