text,label
"kita coba...bagus... bintang full (update)ok...keluhan sudah dikirim,respon pihak tokopedia cepat,jadi bintang sata kasih full,yah walau kendalanya sedikit aneh",positive
"kemarin saya melakukan pembelian tiket pesawat pulang pergi dari bandung ke pekanbaru, biarpun saya sudah mengirim uang pembayaran, pembelian tiket tersebut gagal dan uang yang saya kirim tidak dikembalikan, lalu saat saya cek di daftar transaksi tiket pesawat yang gagal, transaksi tersebut tidak ada, dan setelah saya melaporkan ke cs sampai sekarang masih belum ada balasan",negative
banyak membantu untuk mencari produk murah tetapi berkualitas. pandai2nya pengguna dalam memilih barang dan seller.,positive
"puas, tpi belum mendalami semua di dlmnya, sy baru cba pembelian di sini, karena yg sebelah sudah mulai mahal ongkirnya dan udah mulai kurang promonya, mau sy marketplace ttp setabil, jngn cuma memikat di awal klo bisa lebih memikat lagi, biar belanja online tetap mengudara dn lbih tinggi terbangnya",positive
"gambar produk blank semua. terutama di jaringan indihome 20mbps, padahal u aplikasi jual beli lain lancar gambar dan bahkan vidio produk lancar jaya. mohon penjelasan dan penyelesaiannya. thx",negative
"sekarang sub kategori tingkat 3 nggak bisa di klik sepeti sub kategori peripheral & aksesoris (mouse, keyboard, cooling pad, dll",negative
"pembayaran mnc vision sudah dipotong dari saldo kartu kredit saya, tapi sampai sekarang tokped belum verifikasi. akhirnya layanan tv kabel dinonaktifkan sama pihak mnc. saya sudah berkali kali komplain ke tokped. tapi ditanggapi cs nya. ""maaf transaksi belum berhasil"", saya tau belum berhasil diverifikasi. makannya saya komplain. kenapa uda berhasil di pembayaran kartu kredit. tapi belum diverifikasi. kesel makin ga jelas nih. sampai 4 hari menunggu belum ada kejelasan. sampai kapan ya?",negative
"saya mempumyai keluh kesah yang sama dengan orang-orang lain... saya melakukan transaksi penjualan,, dan uang saya masuk ke dalam saldo saya ingin menikmati uang tersebut degan berbelanja kembali tapi itu tidak bisa dilakukan didalam aplikasi ini lalu saya ingin menarik saldo saya tetapi saya tidak punya account bank.. permintaan saya adalah perbaiki layanan agar saldo dapat digunakan untuk berbelanja kembali tanpa menarik menggunakan account bank terlebih dahulu!",negative
"saya download aplikasi ini karna tau2 saya ikut undian dan setelah saya dpt otomatis suruh download ,stlah downlod gak dpt apa2 , ini aplikasi ngerjain bgt, klo mau promo yg kreatip dikit napa?",negative
"luar biasa, situs online paling praktis, canggih, sama sekali tidak ribet. mudah dan cepat akses serta pengoperasiannya. saya sangat merekomendasikan tokopedia untuk anda. pokoknya mantap deh! usul: kalau bisa sistem pembayaran dengan oneklik bca juga disediakan oleh tokopedia. terima kasih.",positive
"kok lama konfirmasi dari tokonya, sampek 1hari, jadi barang bisa di kirim apa enggaknya gak tau.tolong pastikan konfirmasinya lebih cepat.",negative
"apk yang sangat bgs,brng ya saya terimapun bagus sesuai dengan pesanan.tokopedia pedia adalah salah satu apk yang bagus diantara apk yg lain,karna apk tokopedia selalu memberikan barang.yang amat sangat bagus sesuai dengan potonya",positive
"solusi kemudahan berbagai sistem pembayaran, bahkan untuk menikmati pesona indahnya dunia hiburan. tak perlu buang waktu untuk antrian, berdesakkan dan kelelahan. tinggal mainkan jari anda, semua permasalahan teratasi tanpa kendala. sungguh aplikasi yang begitu memberi arti untuk kehidupan masa kini.",positive
"overall bagus. tapi saran saya mohon ditingkatkan lagi untuk sistem pengiriman instant/same day. bila pembeli memilih pengiriman same day, seharusnya waktu konfirmasi dan pengiriman oleh penjual jg harus di hari yg sama. bila penjual baru konfirmasi dan dikirim keesokan harinya sama saja dengan merugikan pembeli. apalagi mengingat jasa pengiriman instant / same day itu lebih mahal daripada jasa pengiriman lainnya.",positive
"saya bertahan dan terus bertahan menggunakan tokped. semakin banyak transaksi semakin member saya naik, semakin banyak masalah yg saya alami. mulai dr tidak mendapatkan cashback, loyalti/point, hingga ovopaylater saya. hal yg membuat saya kecewa adalah alasan yg selalu sama ketika saya mengalami kendala, akun saya manipulasi lah, tidak mengikuti syarat dan ketentuan lah, saya menggunakan lebih dr 1 akun lah.. sedangkan saya hanya menggunakan 1 akun. kecewa.",negative
sangat recommended apps unt jual beli online. total sy bisa dapat cashback lebih dr 500k dlm waktu kurang lebih 1 bulan. apps sejenis yg lain sy abaikan dl krn jarang promo. kalah ama tokopedia,positive
"saya sudah melakukan pembelian dan pembayaran melaulu atm tapi dibatalkan otomatis oleh system pada tgl 5 , dan tgl 10 saya baru mengetahui bahwa transaksi di batalkan bagaimana mengembalikan uang saya yang sudah sy transpert ke tokped? mohon jelaskan",negative
"untuk penjualan reksadana , tolong diperbaiki lagi. karena koneksi saya masih bagus , tapi aplikasi selalu eror. ketika sudah melakukan verifikasi nomor. mohon segera ditangani, biar ga merugikan pemakai aplikasi ini",negative
"beda metode pembyaran menggunakan hp dan pc, promony juga. cnth: pembyrn di hp tdk ada bank mandiri, tpi klw buka di pc semua bank ada...",negative
"good, mohon ditingkatkan terutama reward nya jgn pake minimal transaksi hehe jdi sia-sia gak terpakai itu si saya sendri gatau klo org lain yak . klo ga ada minimal transaksi pasti lebih banyak yg pake app tokopedia sbg transaksi olshop terbaik . thankyoo",positive
"parah bgt sih, e commerce paling belibet buat ngurus refund. hari ini dibilang kalau penjual ga kirim alamat sampe bsk jam 13.00, bakal langsung di refund. besoknya kudu di chat lagi, baru cs nya ngerespon dan ganti info lagi, ngasih batas maksimal beosknya lagi.",negative
"aplikasinya sih bagus.... tp yg saya tidak suka, aplikasi ini memaksa usernya utk update. kalau tidak maka aplikasi ini tidak bisa digunakan.. tolong ini diperbaiki, agar pengguna tetap dapat memanfaatkan app ini tanpa harus uodate sekalipun. mengingat memori ponsel para user tidak semua sama dalam jumlah yg besar yg dapat menampung banyak memori!",negative
aplikasi buruk dan seller nya kurang memuaskan barang saya yang telah saya beli belum sampe sampe sudah 2 minggu belum ada kabar duit kagak ada kembali seller malah main beres aja lagi pokoknya tidak recomended,negative
"ga guna, org lg nonton muncul iklan harus download apk nya.. pas udh di download ttp muncul.. ganggu",negative
"toped tidak menyediakan dengan jelas kurir yang akan digunakan untuk pengiriman seperti dulu, pilihan pengiriman yang digunakan dalam aplikasi hanya durasi, tapi tidak menyediakan jasa kurir yg jelas, contohnya jne atau jnt, sehingga sangat menyulitkan, karena kita sdh terbiasa dengan jasa pengiriman yg sdh terbukti kualitasnya, kalau masih seperti ini, mungkin beralih ganti aplikasi yg lebih baik",negative
"jarang banget pakek toped, dan coba sekali sekali buat tau bagus atau engga kayak tokped sebelah , dan bener aja aku order malah di cencel . sepihk tanpa ada pemberitahuan, tolong kalo ada yg kek gini di beri peringatan sudah aku laporin di aplikasi ny langsung",negative
"tiap buka aplikasi kesalahan koneksi melulu..padahal buat buka aplikasi sebelah baik2 aja...koneksi 4g udah lemot,gimana yg masih 3g?",negative
"sangat disayangkan tokped kurang inovasi baru, berbagai tokped online sudah mempunyai feature pengiriman gratis dengan syarat minimal pembelanjaan, tapi tokped masih dengan feature lamanya. sekarang banyak orang hanya menggunakan tokped sebagai optional terakhir dalam belanja online. percaya atau tidak, lambat laun banyak orang akan mencopot aplikasi ini bila tidak ada inovasi baru",negative
kuponnya kok gak bisa dipakai ya? selalu ada pemberitahuan ada kesalahan server... padahal semua syaratnya sudah cocok..,negative
"sangat kecewa saya hampir aja kena tipu sama salah satu penjual di merchant tokped. tolong dong tindak lanjuti penjual dengan nama tokped ""indah tirta"" dia hampir saja mau menipu saya...dengan modus ingin memberikan cashback 10% tapi minta kode verifikasi tokped saya... dan akhirnya akun saya di retas oleh si penjual, untungnya saya langsung sadar kalo saya mau ditipu... jadi saya langsung membatalkan barang yang saya beli di tokped dia",negative
tidak bertanggung jawab dan kurang respon terhadap pelanggan yang merasa ditipu oleh penjual produk. ini terjadi pada suami saya yang beli barang dan waktu pengiriman barang sesuai ongkos tertera satu hari ternyata 5 hari baru tiba... isi barang tdk sesuai dengan yang tertera di label paket hanya di straples aja bungkus paketnya... ini tokped tdk respon akan keluhan pelanggan,negative
"yth.admin tokped bagaimana pengembalian dana saya,komplain saya di tutup oleh admin tokped,kata nya dana akan di kembalikan tiga hari kerja,ini udah seminggu dana belum di kembalikantlg di selesaikan,kl dah selesai bintang nya saya kasih 5 lagi.",negative
"1.pakai kupon free !, terlalu banyak syarat, nominal nilai potongan terbesar = belanja kelipatan sangat besar. 2.search tokped/barang harus sesuai penggunaan huruf (besar- kecil), angka, tanda baca.tidak akan muncul jika tidak sesuai besar - kecil huruf, angka, tanda baca. ( tidak auto relevan ) sering mengulang"" barang yang sudah ditemukan sebelum dan sesudah di scrool, barang tidak terkait dengan pencarian sering terlihat saat scrool. 3.kesan melindungi reseller dari kata pencarian.",negative
nge download cuma pengen ngasih bintang 1 doang... ngiklan nya ngeganggu lagi asik2 streaming ato baca manga malah pindah kesini... mudah2an apk ini di hapus dari playstrore...,negative
"tokopedia ane mau ngasih saran nih,klo bisa invest reksadana bisa pilih mata uang dollar,karena bisa lebih untung,contoh aj kita pertahun cuman 5% untungnya saat invest,sedangkan dollar pertahun 7% naiknya jadi ketika kita ambil di hari tua ga ada untung,sekilas dari jumlah saldo memang bertambah tpi klo di gunakan untuk kebutuhan akan sama saja karena harga barang juga ikut naik mengikuti dollar,itu aja saran saya",positive
"setiap kali transaksi di topet, sekalipun barang nggak pernah datang tepat waktu, itu ttp coba saya maklumin. tapi yang terakhir ini. saya minta pengiriman satu hari, barang baru datang seminggu, kan anjing... cs responnya lama nggak ikut membantu dan tanpa tanggungjawab, malah menyuruh saya menghubungi kurir. dah uninstall pindah ke shopee",negative
ternyata pembayaran auto debet tidak mendapatkan cashback. promo juga banyak yang berkurang. waktu nya pindah ke aplikasi lain nya,negative
"saya sdh mendengar banyak dari teman d saudara saudara sy tentang kelebihan belanja on line di tokopedia,karena barang yang di kirim sesuai dengan keinginan pembeli dan ukuranpun sama sesuai pesanan tapi sy baru instal aplikasi ini sehingga saya belum memiliki pengalaman belanja di tokopedia mudah mudahan aplikasi ini bisa bermanfaat bagi saya,terima kasih",positive
"tolong konfirmasi kesalahan pengiriman secepatnya,ini saya beli barang sampe sekarang belum ada padahal udah mesen dari sebelum jam 4sore dan saya pilih grab instan,tapi email yg masuk malah barang sudah diterima,tolong sebelum bilang barang sudah diterima dicek dulu itu barang diterima siapa!!! jangan jadi akun penipu,ini sudah termasuk penipuan!!! segera ditindak lanjuti",negative
"keceewa dengan apl ini. malah klau ada bintang -1, pasti saya kasih -1. lagi eenak enakan buka browsing malah iklan. kalau cari orang ya ndak gitu juga. orang punya pendapat dan kesenangan sendiri, klau cari iklan model kalian kayak gitu ya sama aja dengan pemaksaan",negative
topup ovo 200rb. saldo di rekeninh sudah terpotong dan keterangan transaksi berhasil tapi tiba2 di app keterangan transaksi dibatalkan padahal selang waktu dari beli ke pembayaran hanya beberapa menit saja. hubungin cs ga ada yg bisa. kzl!!!,negative
"berbelanja online.., jangan ragu. ikuti saja langkah2 yang menjadi panduan dari tokopedia... ingat sob, transaksi harus melalui transaksi yang resmi dari tokopedia. jangan hiraukan chat via wa, dan abaikan jika ada yang meminta transaksi diluar dari tokopedia. langkah2 itu sangat praktis, tepat waktu dan aman. ð",positive
"(aplikasi ok buaangeetttttt,,,,) tapi sayang nya saya cek aplikasi online store sebelah lebih banyak murahnya.. _di perbaiki lagi ya gan_",positive
"assalammualaikum,nama saya pandu. saya ada masalah di pembelian yaitu, pada saat saya belanja dan saya sudah membayar nya(tidak disebutkan harganya),dan saya memilih kurir tiki selama 1 hari(24jam).tapi mau 2 hari belum sampai juga malah belum diperoses. mohon di benarkan itu.mohon dijawab ya min.nama akun saya pandu pandu. ini masalah serius loh harus di jawab dan dibnrka",negative
nyesel gue kasih bintang 5...bilangnya dapat kupon...disuruh instal...tapi php doang...kupon gratis tai kucinglah...gue turunin 1 bintang be...php doang...ulasannya iyach bagus s3mua...,negative
"sangat membantu sekali untuk proses transaksi jual beli, praktis ditambah lagi dengan metode pembayaran dengat byk cara dan pilihan.",positive
"knpa kesalahan server trs??? kupon tdk bisa di gunakan, keranjang tdk bisa di hapus, beberapa tdak bisa di buka/akses dll",negative
"baru baru ini karena suatu hal dr tokped dan kurir, pemesanan sy dibatalkan dan dana dikembalikan ke saldo akun. ketika sy ingin berbelanja lagi dan menggunakan dana yg ada di saldo akun, terbuka page masukan kata sandi ketika proses pembayaran. kata sandi selalu salah, sy mau ganti kata sandi di pengaturan akun pun salah terus, padahal sy masih ingat kata sandi yg sy gunakan. akhirnya sy cari pusat bantuan cara ganti atau memperbaiki kata sandi, eeeeehhhh pusat bantuannya ga mau kebuka",negative
semakin sukses dan tidak.ada lagi yang menjual barang tidak sesuai dengan di foto .. dan ngasih kualitas yang bener bener bagus bukan abal abal dan sudah rusa,positive
"tokped ketika saya update malah menjadi error, pemilihan pembayaran tidak bisa, jadi saya bisa membeli tetapi tidak bisa bayar dan pusat bantuan tidak bisa. mohon bantuannya terima kasih. gbu",negative
"pelayanan nya yg bagus...respon cepat...pengiriman cepat...;mksih...""jayalah terus,dimana saja berada",positive
tpjunawtgq .yang baru belanja menggunakan aplikasi tokopedia atau pun yang sudah lama belanja di aplikasi tokopedia pedia belanja lah dengan bijak karena ada potongan harga di setiap transaksi yang menggunakan kode referal ni ( ada banyak alasan kenapa kamu harus coba tokopedia: tpjunawtgq) raih kemudahan belanja murah dan dapat potongan harga. thanks,positive
"sejauh ini, alhamdulillah gak ada kendala buat saya. tetap saya akan berhati2 transaksi/belanja di toped. *kalo pembelian kelamaan dikirim, dan kita cancel atau dikasih estimasi pengiriman gak di kirim2 oleh penjual, uang akan balik gak? seperti shop online tetangga tuh. duit kita balik. fast respon untuk cs nya email cepat. semoga toped pelayanan nya sama spt tokopedia sebelah ya. saya kasih bintang 2 dulu. klo bagus dan bagus dan lebih bagus spt yg sy pertanyakan tadi (*)... saya tambah bintang nya",positive
